Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,West Bengal,Bengaluru,Women,Skirts,99,426311,Rented,25-04-2021,950,Robert Alexander,M46,"64300 Douglas Cliff Suite 831 West Rachel, ME 92300",(807)449-3645x56594,9 AM - 8 PM,11,Not Available,CCTV,69957,17-07-2024,July,226000,Luis Harris,927,2841,1,1136.4
Zudio,India,Rajasthan,Solapur,Men,Sweaters,26,422029,Rented,04-07-2024,1200,Tammy White DDS,M8,"41328 Kimberly Highway Suite 258 Lake Jenniferville, WA 69360",001-067-895-1932x8032,9 AM - 8 PM,20,Available,CCTV,75993,19-09-2024,September,544841,Linda Palmer,332,2857,3,3428.4
Zudio,India,Maharashtra,Bhopal,Men,Jackets,38,433575,Rented,19-06-2024,950,William Hahn,M95,"5008 Brittany Shore Townsendmouth, TN 32678",565.415.7717x3756,10 AM - 7 PM,5,Available,None,73107,19-11-2024,November,698045,Rachael Daniels,671,955,8,3056
Zudio,India,Rajasthan,Madurai,Men,Shoes,88,433516,Rented,10-08-2021,1200,Elizabeth Reilly,M60,"51352 Andre Spring New Samanthaview, OH 14510",(256)756-1615x74496,10 AM - 9 PM,9,Not Available,CCTV,49363,02-12-2024,December,896678,Wesley Fernandez,405,1907,8,6102.4
Zudio,India,Delhi,Mumbai,Men,T-shirts,87,435764,Rented,29-04-2023,950,Victoria Bowers,M38,"909 Gay Summit Melissaview, AR 11227",738.516.5814,9 AM - 8 PM,9,Available,Alarm,33058,02-11-2024,November,927151,Alan Hill,616,509,4,814.4
Zudio,India,Uttar Pradesh,Kolhapur,Women,Pants,27,423757,Owned,07-03-2024,1300,Alexis Huerta,M66,"99445 Allen Mall New Darin, CO 88231",981-426-0707,10 AM - 9 PM,18,Available,"CCTV, Alarm",22514,03-11-2024,November,713198,Holly Mcdowell,436,2771,4,4433.6
Zudio,India,Karnataka,Ahmedabad,Men,Shoes,96,408031,Owned,14-09-2022,1100,John Nelson,M23,"41807 Jose Park Apt. 606 Port William, NJ 38616",001-948-868-4635x10589,11 AM - 8 PM,6,Available,None,21262,21-11-2024,November,636118,Brittany Smith,791,2029,3,2434.8
Zudio,India,Uttar Pradesh,Meerut,Men,T-shirts,100,411169,Rented,28-10-2023,800,Kristina Wells,M76,"72592 Nancy Wall Apt. 067 New Chad, VA 91049",730-223-4398,11 AM - 8 PM,11,Available,Alarm,85229,30-09-2024,September,855460,Linda Wilson,733,1637,5,3274
Zudio,India,Gujarat,New Delhi,Kids,Pants,20,415932,Rented,20-08-2020,1000,Michael Romero,M12,USNS Perez FPO AA 84051,(597)952-8651x6741,10 AM - 7 PM,16,Available,None,10869,04-10-2024,October,723081,Kristin Anderson,899,1506,2,1204.8
Zudio,India,West Bengal,Ahmedabad,Men,Sweaters,34,417333,Rented,15-01-2022,1100,Cody Sullivan,M75,"2090 Frederick Roads Amyburgh, UT 40472",043.747.4746x6353,11 AM - 8 PM,11,Not Available,Alarm,48893,21-10-2024,October,868284,Diane Martinez,449,1864,1,745.6
Zudio,India,Rajasthan,Solapur,Men,Jackets,36,415487,Owned,27-08-2023,800,Joseph Evans,M58,"886 Singleton Mountains New Danielstad, UT 90550",(326)021-2146x90552,9 AM - 8 PM,15,Available,"CCTV, Alarm",83050,29-09-2024,September,559838,Hunter Brennan,971,1910,4,3056
Zudio,India,Maharashtra,Surat,Kids,Pants,30,414832,Rented,19-05-2020,1300,Jordan Lopez,M52,"015 Gonzalez Mews Apt. 942 Susanview, AK 90470",982.585.1433x36002,10 AM - 7 PM,13,Not Available,None,35725,08-08-2024,August,953172,William Brown,567,892,4,1427.2
Zudio,India,Uttar Pradesh,Varanasi,Men,Dresses,43,420597,Owned,13-02-2021,1400,Kim Coleman,M71,"83771 Paul Plaza Lisahaven, RI 21286",082.019.5597,9 AM - 8 PM,10,Available,None,51828,07-11-2024,November,665468,John Ball,824,2649,4,4238.4
Zudio,India,Maharashtra,Noida,Men,Hoodies,75,431270,Rented,15-05-2021,1200,Suzanne Wilson,M41,"8272 David Rest Lake Elizabethborough, IA 48292",(671)701-4802x31591,10 AM - 7 PM,3,Not Available,None,44999,18-11-2024,November,191804,Richard Howe,621,2049,1,819.6
Zudio,India,Tamil Nadu,Kochi,Men,Jackets,17,415752,Owned,15-04-2022,1400,Ebony Anderson,M86,"54011 Jeffrey Ridges New Ericborough, WV 79814",(871)845-1629x63457,11 AM - 8 PM,15,Available,"CCTV, Alarm",55589,10-03-2024,March,736472,Ann Peters,262,2012,3,2414.4
Zudio,India,Delhi,Goa,Men,Skirts,53,411465,Owned,22-03-2023,1300,James Harvey,M89,"418 Martin Divide Woodwardbury, NJ 60729",488.777.1044x645,9 AM - 8 PM,11,Not Available,"CCTV, Alarm",61504,04-10-2024,October,998138,Rebecca Salas,270,2702,4,4323.2
Zudio,India,Rajasthan,Mumbai,Men,T-shirts,19,435892,Rented,26-02-2020,950,Frank Jensen,M52,"0948 Zachary Lodge Williamside, WY 77900",7152447178,11 AM - 8 PM,4,Not Available,"CCTV, Alarm",67882,27-11-2024,November,929321,Crystal Jones,514,2132,3,2558.4
Zudio,India,Delhi,Hyderabad,Men,Jeans,80,405996,Rented,16-04-2022,1200,Beth Schmitt,M67,"815 Wilkinson Fords Smithborough, NV 50360",(500)118-0699x51120,10 AM - 9 PM,11,Available,Alarm,37246,17-05-2024,May,627331,Allison Clark,574,725,4,1160
Zudio,India,West Bengal,Bhopal,Kids,Pants,69,436242,Owned,09-06-2020,800,Jennifer Lopez,M60,"1258 Trevor Rest Apt. 383 West Tinaburgh, CO 99379",949.420.9907x192,10 AM - 9 PM,20,Not Available,CCTV,10173,01-06-2024,June,368917,Rebecca Wilson,238,2818,4,4508.8
Zudio,India,West Bengal,Coimbatore,Kids,Sweaters,63,409601,Owned,09-12-2022,1100,Elizabeth Thomas,M74,"08644 Fischer Forge Suite 626 South Austinview, HI 24573",+1-798-772-4373x9085,10 AM - 7 PM,14,Available,"CCTV, Alarm",24135,09-03-2024,March,735215,Jesse Oneal,724,2051,8,6563.2
Zudio,India,Karnataka,Bengaluru,Kids,Pants,81,428198,Owned,23-12-2021,1400,Rachel Little,M63,"436 Aaron Drive East Brendaside, ND 74393",+1-101-560-3006x00380,10 AM - 9 PM,15,Not Available,"CCTV, Alarm",38553,02-06-2024,June,551260,Scott Gomez,629,1035,3,1242
Zudio,India,Uttar Pradesh,Surat,Kids,T-shirts,83,419276,Owned,22-04-2023,950,Geoffrey Gibson,M40,"110 Stephanie Grove Apt. 302 North Williefurt, MD 84332",972-521-8125x094,11 AM - 8 PM,11,Not Available,"CCTV, Alarm",83393,30-01-2024,January,369903,Tracy Ray,505,1846,5,3692
Zudio,India,Karnataka,Coimbatore,Kids,Skirts,27,434568,Rented,28-03-2020,1300,Penny Gutierrez,M1,"910 Marks Village East Jennifer, FL 63631",(783)581-0706x8512,11 AM - 8 PM,17,Available,CCTV,36938,15-04-2024,April,653649,Jordan Oliver,333,718,2,574.4
Zudio,India,Uttar Pradesh,Kolhapur,Kids,Dresses,86,429650,Rented,08-09-2022,1400,Thomas Frazier,M25,"704 Williams Crescent Apt. 324 New Darlenestad, IA 38856",+1-516-658-0493x733,10 AM - 7 PM,15,Not Available,Alarm,96992,28-03-2024,March,123465,Sean Ferguson,763,2372,4,3795.2
Zudio,India,Maharashtra,Kanpur,Kids,Dresses,4,438400,Owned,12-02-2020,1000,Jeffrey Ward,M12,"64809 Rojas Forges Suite 201 Lake Erik, AR 51443",(328)595-0598x5808,11 AM - 8 PM,9,Available,CCTV,28722,19-11-2024,November,890276,Donald Smith,685,1589,4,2542.4
Zudio,India,Gujarat,Lucknow,Kids,Shirts,53,426228,Owned,14-11-2022,1200,Christina Marks,M68,"73929 Kimberly Brook Suite 852 North Catherine, WV 97240",086.255.7980x1461,10 AM - 7 PM,13,Available,Alarm,93993,16-11-2024,November,180900,Jeffrey Marquez,481,2199,2,1759.2
Zudio,India,Rajasthan,Pondicherry,Men,Jeans,78,429366,Owned,09-09-2022,1400,Mary Rodriguez,M44,"93717 Coleman Ports Suite 918 Nelsonfort, AR 47698",708.316.7506x66466,11 AM - 8 PM,8,Not Available,"CCTV, Alarm",90321,20-05-2024,May,350008,Gregory Price,913,2496,8,7987.2
Zudio,India,Uttar Pradesh,Chhattisgarh,Kids,Shirts,20,411625,Owned,12-06-2022,1200,Angela Rangel,M86,"733 Berg Grove Buckland, ND 95623",(659)241-7168,10 AM - 9 PM,17,Not Available,CCTV,67003,07-03-2024,March,344914,Troy Cox,240,2785,6,6684
Zudio,India,Delhi,Nashik,Men,Sweaters,7,400691,Owned,17-02-2021,1100,David Mcdaniel,M42,"4583 Nicole Forks Apt. 345 Robertshire, HI 07195",-6199,10 AM - 7 PM,3,Available,"CCTV, Alarm",57941,16-06-2024,June,997167,Timothy Tran,597,1856,7,5196.8
Zudio,India,West Bengal,Visakhapatnam,Women,Skirts,50,400872,Rented,16-05-2020,1100,James Ward,M53,"61167 Curtis Wells Apt. 799 Christineport, OR 21353",1978656861,9 AM - 8 PM,10,Not Available,Alarm,46139,12-03-2024,March,139727,William Smith,430,1118,3,1341.6
Zudio,India,Delhi,Coimbatore,Men,Jeans,24,404049,Rented,27-02-2021,800,Darrell Hall,M58,"PSC 7924, Box 0277 APO AP 96543",+1-131-148-4245x541,11 AM - 8 PM,12,Not Available,Alarm,30812,17-04-2024,April,522935,Karen Butler,665,1011,4,1617.6
Zudio,India,Delhi,Ahmedabad,Kids,Jackets,62,422989,Owned,27-05-2022,800,Scott Watkins,M65,"28983 Pierce Well East Garymouth, OK 74076",160-582-2538x5264,10 AM - 7 PM,5,Available,CCTV,26353,20-08-2024,August,281902,Travis Mccullough,972,1602,5,3204
Zudio,India,Gujarat,Rajkot,Kids,T-shirts,42,438519,Rented,02-02-2023,950,Richard Robinson,M17,"372 Jacobs Shore Carrolltown, SD 06178",132.532.1891x78177,10 AM - 7 PM,13,Not Available,Alarm,67400,20-07-2024,July,173595,Jeremy Long,754,678,6,1627.2
Zudio,India,Karnataka,Nagpur,Women,Shirts,87,410664,Rented,26-01-2024,1100,Rebekah Jones,M43,"42388 Joshua Crescent Apt. 299 Sharontown, DE 16746",551-566-9174,10 AM - 7 PM,4,Available,CCTV,62810,11-03-2024,March,897060,Jose George,982,682,8,2182.4
Zudio,India,Delhi,Madurai,Men,T-shirts,57,411567,Owned,20-03-2023,1000,Amanda Wolfe,M69,"PSC 0442, Box 0546 APO AP 13714",001-835-397-1547x2982,10 AM - 9 PM,16,Available,Alarm,43749,26-10-2024,October,939162,Edwin Grant,550,666,7,1864.8
Zudio,India,Maharashtra,Satara,Men,Hoodies,49,420610,Rented,04-02-2023,950,Matthew Cunningham,M21,"887 Short Oval New Laurenport, VT 87525",7808420504,11 AM - 8 PM,13,Available,"CCTV, Alarm",62718,30-11-2024,November,568417,Charles Adams,481,2735,6,6564
Zudio,India,Rajasthan,Jammu,Women,Jeans,69,435683,Rented,20-03-2022,1400,Mr. Eric Mcconnell,M12,"92205 Camacho Mall Ramirezville, LA 43575",(107)700-3263x290,10 AM - 9 PM,10,Not Available,Alarm,44539,01-12-2024,December,356432,Brenda Hogan,414,1155,1,462
Zudio,India,Tamil Nadu,Jalna,Kids,Shirts,2,427261,Owned,10-08-2022,950,Tyler Hoffman,M25,"6791 Carla Glen Morrisside, AZ 08698",001-618-179-6666x375,10 AM - 7 PM,6,Available,"CCTV, Alarm",70796,26-04-2024,April,937259,Brittany Herman,538,2364,4,3782.4
Zudio,India,Tamil Nadu,New Delhi,Women,Dresses,87,419703,Rented,05-02-2021,1000,Dr. Stephanie Morales,M70,"2927 Donald Common Armstrongside, NY 99903",325.254.4876,10 AM - 7 PM,19,Not Available,"CCTV, Alarm",42978,21-10-2024,October,136502,Thomas Robertson,977,2459,8,7868.8
Zudio,India,Uttar Pradesh,Nagpur,Women,Sweaters,29,402339,Rented,07-06-2022,1300,Joseph Clark,M14,"530 Lauren Hill Suite 207 New Derekport, CO 87005",959.251.5710x952,9 AM - 8 PM,11,Available,None,17192,14-08-2024,August,792267,Rhonda Steele,299,1781,4,2849.6
Zudio,India,Tamil Nadu,Mumbai,Women,Skirts,13,416397,Owned,06-09-2021,1400,Susan Good,M95,"6016 Paul Creek Suite 525 Sullivanside, MN 13394",(193)999-7984x8524,9 AM - 8 PM,16,Not Available,None,16277,28-06-2024,June,240258,Courtney Bishop,245,1836,2,1468.8
Zudio,India,Gujarat,Chennai,Kids,Jeans,86,439876,Owned,02-03-2020,1100,Christopher Young,M82,"837 Gardner Path Richardville, CT 25565",767.175.6087,10 AM - 7 PM,11,Available,"CCTV, Alarm",18010,20-07-2024,July,761985,Craig Holmes,634,2757,8,8822.4
Zudio,India,Maharashtra,Vadodara,Men,Pants,23,429204,Owned,12-12-2022,1400,Donald May,M86,"9491 Martinez Unions Victoriastad, OK 98807",5772992000,10 AM - 9 PM,19,Available,Alarm,96520,07-07-2024,July,879147,Roberto Thompson,624,1980,1,792
Zudio,India,Uttar Pradesh,New Delhi,Women,Sweaters,41,422556,Owned,14-12-2023,800,Jesus Davis,M44,"633 Christopher Squares Suite 923 Sullivanshire, FL 02524",001-449-941-0594x074,11 AM - 8 PM,10,Not Available,"CCTV, Alarm",43203,13-10-2024,October,839495,Leslie Nelson,575,2463,4,3940.8
Zudio,India,Uttar Pradesh,New Delhi,Women,Shirts,92,423236,Rented,27-01-2022,1400,Bailey Edwards,M55,"6340 Erica Square Jonathonmouth, CA 02092",(856)788-8609,10 AM - 9 PM,19,Not Available,None,98301,04-09-2024,September,390826,Amy Arias,953,2064,4,3302.4
Zudio,India,Rajasthan,Satara,Kids,Shoes,70,409272,Rented,20-09-2021,1000,Alexis Erickson,M5,USS Bailey FPO AP 04070,663.583.6347,10 AM - 9 PM,12,Not Available,CCTV,81118,31-01-2024,January,213348,Mark Moore,373,979,6,2349.6
Zudio,India,Karnataka,Kochi,Women,Pants,45,418370,Rented,30-07-2023,1000,Taylor Meyer,M96,"803 Autumn Mall Apt. 076 South Stephanie, IN 15843",476.840.2035x627,11 AM - 8 PM,9,Not Available,"CCTV, Alarm",41427,22-02-2024,February,612544,Ralph Davis,730,2422,8,7750.4
Zudio,India,Rajasthan,Meerut,Kids,Hoodies,23,432015,Owned,31-05-2023,1400,Albert Moore,M87,"718 Martinez Squares Apt. 359 West Jamesville, CA 89860",324-200-6297,9 AM - 8 PM,9,Not Available,"CCTV, Alarm",84324,26-04-2024,April,782871,Billy Smith,560,517,7,1447.6
Zudio,India,Tamil Nadu,Mumbai,Women,Tops,41,425946,Owned,15-10-2023,1000,Brittany Mendez,M81,"04558 Megan Drives Lake Andrewside, OH 97049",001-719-059-9413x54514,10 AM - 7 PM,17,Not Available,CCTV,79892,02-03-2024,March,614780,Dr. David Marshall,234,2066,2,1652.8
Zudio,India,Gujarat,Satara,Women,Jeans,69,423098,Rented,28-05-2021,800,Jessica Owens,M69,"255 Washington Union Suite 884 Lake Ryanberg, IN 83403",+1-281-484-1760x9481,9 AM - 8 PM,16,Available,"CCTV, Alarm",96458,17-05-2024,May,837872,Danny Hale,991,2290,8,7328
Zudio,India,Uttar Pradesh,Satara,Women,Pants,47,431304,Rented,26-11-2020,1300,Heather Contreras,M59,"7370 Adams Flat Suite 081 West Jeffery, KY 21860",+1-920-096-0945x79679,9 AM - 8 PM,7,Not Available,"CCTV, Alarm",76171,14-05-2024,May,961888,Robert Cervantes,984,680,4,1088
Zudio,India,Delhi,Chhattisgarh,Women,Shoes,68,400866,Rented,30-06-2020,1400,Joseph Miller,M53,"47215 Jonathan Underpass Christineborough, MT 52112",001-026-923-6993x1606,10 AM - 7 PM,18,Available,Alarm,85710,25-03-2024,March,198495,Steven Thomas,735,999,1,399.6
Zudio,India,Rajasthan,New Delhi,Women,Skirts,75,421296,Owned,07-07-2024,1200,Kevin Ward,M56,"PSC 4610, Box 3987 APO AE 27404",(181)784-5172x0967,10 AM - 9 PM,10,Not Available,CCTV,48831,08-05-2024,May,867256,Angela Gregory,758,2307,3,2768.4
Zudio,India,Uttar Pradesh,Jalna,Women,Jeans,94,428163,Rented,10-07-2022,800,Jay Perez,M69,"8059 Benjamin Shore Apt. 141 North Donaldland, WI 64870",534.481.9550x7019,11 AM - 8 PM,3,Available,"CCTV, Alarm",95220,17-09-2024,September,240335,Anne Cooper,513,1873,8,5993.6
Zudio,India,West Bengal,Aurangabad,Women,Hoodies,70,428906,Owned,27-06-2020,1100,Joshua Garcia,M4,"64556 Wu Shoal Suite 183 Lake Jay, ID 17860",+1-183-064-9487x24009,10 AM - 9 PM,16,Not Available,CCTV,59316,06-08-2024,August,923172,Richard Ibarra,355,2509,6,6021.6
Zudio,India,Rajasthan,Kolhapur,Men,Jackets,33,423686,Owned,03-02-2022,1200,Amanda Vaughn,M60,"48679 Parks Key Suite 611 West Cameronstad, KY 92442",+1-249-798-6785x384,10 AM - 7 PM,19,Not Available,CCTV,57921,08-06-2024,June,642706,Peter Bennett,342,1347,5,2694
Zudio,India,Uttar Pradesh,Noida,Women,Shoes,7,427813,Owned,04-06-2024,1200,Dr. David Nguyen,M79,"993 Hunt Brook Khanstad, ME 30534",+1-271-798-0752x2930,10 AM - 9 PM,14,Not Available,"CCTV, Alarm",34328,24-01-2024,January,787936,Shawn Gonzalez,429,2251,8,7203.2
Zudio,India,Delhi,Kanpur,Women,Dresses,67,422652,Rented,25-02-2021,1100,Jonathan Hobbs,M59,"24885 Pearson Track Suite 373 Fieldsbury, TN 59115",-6235,10 AM - 7 PM,7,Available,"CCTV, Alarm",85219,24-02-2024,February,519297,Tanya Bradley,722,1369,6,3285.6
Zudio,India,Delhi,Visakhapatnam,Women,Hoodies,42,437482,Rented,21-12-2021,1000,Jessica Simmons,M74,"131 Wilson Via Apt. 477 Ashleychester, AR 93872",(747)902-2227x73373,11 AM - 8 PM,17,Not Available,None,80814,16-04-2024,April,794625,Yvette Bradshaw,886,678,2,542.4
Zudio,India,Karnataka,Vadodara,Women,Pants,50,431185,Owned,17-04-2024,950,William Ho,M39,"PSC 7147, Box 2706 APO AP 87044",001-139-110-8196,11 AM - 8 PM,3,Not Available,None,28193,02-10-2024,October,464599,Tammy Garcia,722,2517,6,6040.8
Zudio,India,Rajasthan,Nashik,Women,Shoes,34,425879,Owned,28-01-2021,950,Jordan Moreno,M46,"34862 Marsh Course Suite 588 Kingfort, SD 68652",001-648-998-5762,9 AM - 8 PM,4,Not Available,Alarm,95265,25-01-2024,January,118930,Sarah Fisher,204,946,1,378.4
Zudio,India,Karnataka,Rajkot,Kids,Shoes,86,424029,Owned,07-10-2022,1000,Timothy Woodard,M44,"95692 Elizabeth Manor Curtisshire, ND 51071",001-665-997-5221x394,9 AM - 8 PM,14,Not Available,CCTV,53374,02-02-2024,February,927682,Scott Wang,519,1124,3,1348.8
Zudio,India,Uttar Pradesh,Jammu,Kids,Pants,51,402940,Owned,14-01-2021,1100,Jason Hunter,M18,"5716 Hernandez Place Rodriguezshire, CO 48086",195-544-6269x977,10 AM - 9 PM,6,Not Available,Alarm,94592,12-01-2024,January,850046,Edward Dominguez,814,1872,6,4492.8
Zudio,India,West Bengal,Hyderabad,Women,Hoodies,74,403540,Rented,12-01-2024,1100,Jason Espinoza,M4,Unit 4122 Box 3708 DPO AP 70241,-7833,11 AM - 8 PM,15,Not Available,None,92791,25-07-2024,July,488688,Dorothy Blevins,549,2890,3,3468
Zudio,India,Karnataka,Bengaluru,Women,Dresses,40,410616,Rented,26-02-2022,1300,Brittany Rosales,M18,"PSC 8996, Box 2159 APO AP 71420",563484074,9 AM - 8 PM,9,Not Available,None,34897,07-01-2024,January,319753,Chad Walker,376,1630,2,1304
Zudio,India,Rajasthan,Nagpur,Women,Shirts,92,411473,Rented,12-02-2021,800,William Washington,M76,"984 Raymond Meadows Suite 198 Lake Josephport, IA 12042",-8080,11 AM - 8 PM,7,Available,CCTV,69319,19-11-2024,November,602386,William Jones,227,1455,5,2910
Zudio,India,Delhi,Jaipur,Kids,Shoes,3,435420,Owned,02-04-2022,1400,Anthony Boone,M21,"196 Schmitt Shoals Guerreromouth, OK 88432",+1-418-308-8183x192,9 AM - 8 PM,17,Available,None,44866,03-03-2024,March,450021,Melissa Carlson,786,1898,3,2277.6
Zudio,India,Tamil Nadu,Madurai,Men,Pants,30,432146,Rented,25-02-2022,1300,Wayne Bridges,M81,USNS Kaiser FPO AA 19540,676.111.6728x59908,9 AM - 8 PM,6,Available,None,75964,10-05-2024,May,473630,Christopher Hunt,893,603,3,723.6
Zudio,India,Gujarat,Jalna,Men,T-shirts,26,428932,Owned,29-04-2022,950,Adrian Johnson,M59,"927 Duncan River Apt. 147 New Angelaland, KY 13207",001-984-761-1947x7049,10 AM - 9 PM,15,Available,CCTV,58701,31-05-2024,May,308335,Brent Oneill DDS,471,635,4,1016
Zudio,India,Rajasthan,Hyderabad,Women,Tops,48,438096,Rented,28-03-2020,1000,Sheryl Myers,M26,"0798 Lewis Plaza Tanyabury, MS 90985",+1-987-154-7404x68692,10 AM - 7 PM,5,Not Available,CCTV,89041,21-09-2024,September,399810,Jenna Brown,655,2893,1,1157.2
Zudio,India,Karnataka,Noida,Kids,Jackets,82,407946,Owned,29-05-2020,1000,Sarah Velasquez,M75,"09107 Joshua Plaza Apt. 241 East Robertshire, WV 25325",+1-953-686-1494x0469,9 AM - 8 PM,4,Not Available,Alarm,83014,12-09-2024,September,101301,Breanna Boyd,433,2703,5,5406
Zudio,India,Uttar Pradesh,Faridabad,Men,Shirts,43,412942,Owned,27-03-2023,1200,Michelle Smith,M18,"4506 Mcbride Heights Suite 885 South Staceytown, AR 58669",790-040-6041x692,10 AM - 7 PM,16,Available,None,90227,04-05-2024,May,401124,Kathryn Aguilar,613,2441,7,6834.8
Zudio,India,West Bengal,Mysuru,Women,Hoodies,33,429548,Rented,11-05-2021,1200,Joseph Wolf,M56,"864 Angel Course Apt. 115 East Rebecca, MS 91251",+1-971-739-2572x1564,9 AM - 8 PM,17,Not Available,Alarm,87642,06-07-2024,July,209155,Jessica Greene,838,2627,5,5254
Zudio,India,West Bengal,Jaipur,Kids,Shirts,47,432538,Owned,24-09-2022,1400,Matthew Gregory,M48,"87674 Charles Court Jessicafurt, TN 03183",250.137.8756x024,10 AM - 9 PM,13,Available,CCTV,61319,19-09-2024,September,535880,Thomas Ellison,596,2912,8,9318.4
Zudio,India,Uttar Pradesh,Patna,Women,Sweaters,10,429432,Owned,02-01-2021,950,Michael Cline,M44,"246 Tammy Centers Nathanielchester, ME 67699",-5383,10 AM - 9 PM,3,Available,None,57883,08-06-2024,June,575491,Richard Ingram,663,2649,4,4238.4
Zudio,India,West Bengal,Guwahati,Men,Tops,17,437927,Owned,24-03-2021,950,Anna Johnson,M63,"6889 Reid Stravenue Port Steven, TN 24018",(202)107-1523x37566,10 AM - 7 PM,5,Available,None,22299,08-08-2024,August,939483,Andrea Barnes,370,1537,5,3074
Zudio,India,Uttar Pradesh,Jammu,Men,Pants,52,412205,Rented,07-11-2024,1400,Richard Gomez,M70,"77893 Robert Lodge Deanside, IN 09694",4949994648,10 AM - 7 PM,7,Available,Alarm,78410,22-02-2024,February,412084,Brian Hughes,234,599,8,1916.8
Zudio,India,Gujarat,Faridabad,Women,Shoes,89,415787,Rented,25-03-2023,1400,Yolanda Mora,M28,"6666 Carroll Dale Apt. 662 Lake Thomas, OK 84848",(130)828-0922,11 AM - 8 PM,15,Available,"CCTV, Alarm",14880,13-07-2024,July,863013,Ellen Hernandez,697,1456,6,3494.4
Zudio,India,Uttar Pradesh,Rajkot,Men,Shirts,99,422377,Rented,19-12-2021,1400,Stuart Ward,M3,"962 Kylie Via Apt. 629 North Kenneth, NY 87709",+1-904-992-5286x16113,9 AM - 8 PM,7,Not Available,Alarm,86991,25-04-2024,April,318223,Adrienne Murphy MD,562,2296,3,2755.2
Zudio,India,Delhi,Rajkot,Men,Sweaters,48,411039,Owned,14-06-2020,1400,Michael Wells,M96,"33304 Brian Neck New Davidtown, IA 75820",+1-688-628-5007x293,9 AM - 8 PM,17,Available,Alarm,36342,31-03-2024,March,464916,Megan Daniels,345,2820,1,1128
Zudio,India,Tamil Nadu,Thane,Kids,Jackets,18,422828,Rented,02-12-2024,1400,Brittany Taylor,M7,"2651 Pierce Motorway Suite 315 Camposland, MT 01511",001-909-603-5884,9 AM - 8 PM,4,Not Available,Alarm,68212,02-10-2024,October,390533,William Nguyen,238,2278,6,5467.2
Zudio,India,Rajasthan,Thane,Kids,Tops,48,405319,Owned,01-02-2022,800,Lisa Robbins,M95,"387 Shannon Underpass South Keithfort, WY 31393",878.977.8171,9 AM - 8 PM,6,Available,None,21321,25-08-2024,August,620535,Rachel Morris,501,2383,5,4766
Zudio,India,Rajasthan,Bhopal,Kids,Shirts,27,414739,Owned,21-05-2024,1000,Michele Lewis,M45,"065 Robert Squares Solomonfort, KS 26092",264-969-2330x615,11 AM - 8 PM,11,Available,CCTV,36708,17-01-2024,January,964559,Christopher Jones,382,2822,5,5644
Zudio,India,Maharashtra,Surat,Kids,Hoodies,44,419358,Owned,28-06-2023,950,Jenna Martin,M20,"532 Taylor Highway North Janicetown, UT 78075",(612)259-7517,10 AM - 9 PM,5,Available,Alarm,62029,24-05-2024,May,355096,Brian Murphy DVM,961,1020,4,1632
Zudio,India,Karnataka,Patna,Men,Pants,87,417127,Rented,31-10-2020,1300,Daniel Cunningham,M48,"704 Brown Stravenue New Lisa, RI 88730",502-755-3561,10 AM - 7 PM,13,Not Available,"CCTV, Alarm",38936,06-11-2024,November,287971,Ashley Stewart,886,2180,3,2616
Zudio,India,Karnataka,New Delhi,Men,Hoodies,69,400798,Owned,12-10-2020,1200,John Wilson,M55,USCGC Forbes FPO AA 18080,681-716-2628x87701,10 AM - 9 PM,7,Not Available,Alarm,61279,10-06-2024,June,117357,Adriana Kelley,575,570,6,1368
